game_date,drive,goal_to_go,air_yards,yards_after_catch,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,interception,punt_inside_twenty,tackled_for_loss,qb_hit,pass_attempt,sack,punt_attempt,fumble,return_yards,third_down_perc,fourth_down_perc,pass_perc,yards_per_deep_pass,yards_per_rush,yards_per_short_pass,yards_per_play,home,team_score
2016-12-22,23,0.0,594.0,134.0,0.0,7.0,17.0,0.0,3.0,1.0,2.0,10.0,63.0,0.0,3.0,1.0,122.0,0.000721240533717995,0.0007692307692307692,0.0006401401570027964,5.733333333333333,4.56,5.625,5.340909090909091,0,19
2016-12-22,24,4.0,266.0,86.0,0.0,6.0,7.0,2.0,1.0,2.0,7.0,3.0,25.0,0.0,5.0,1.0,36.0,0.0002885794675708823,0.0,0.0002358887952822241,8.0,3.933333333333333,6.7368421052631575,5.2,1,23
2016-12-24,26,4.0,471.0,85.0,0.0,14.0,15.0,1.0,0.0,1.0,10.0,6.0,41.0,2.0,4.0,1.0,79.0,0.0005770756690471038,0.0007692307692307692,0.00043805704850639394,13.76923076923077,5.551020408163265,5.769230769230769,6.544444444444444,1,31
2016-12-24,27,5.0,220.0,165.0,0.0,12.0,10.0,0.0,1.0,3.0,2.0,2.0,30.0,0.0,5.0,0.0,103.0,0.00036075036075036075,0.0,0.00026957356831162704,4.25,6.868421052631579,8.64,7.264705882352941,0,34
2016-12-24,22,3.0,257.0,97.0,0.0,6.0,13.0,2.0,0.0,1.0,3.0,9.0,37.0,4.0,3.0,1.0,22.0,0.0004328692013563235,0.0,0.00045495905368516835,18.125,6.333333333333333,5.28,6.688524590163935,0,33
2016-12-24,23,5.0,511.0,71.0,0.0,6.0,10.0,1.0,2.0,2.0,2.0,4.0,45.0,2.0,3.0,0.0,156.0,0.00028851702250432774,0.002307692307692308,0.0003032191769283897,2.888888888888889,5.173913043478261,5.0588235294117645,4.4411764705882355,1,16
2016-12-24,22,6.0,455.0,83.0,0.0,10.0,18.0,3.0,5.0,0.0,2.0,2.0,41.0,1.0,1.0,0.0,187.0,0.0005051963048498846,0.0007698229407236335,0.0004043739785344813,12.9,5.384615384615385,6.466666666666667,6.835820895522388,1,21
2016-12-24,21,7.0,349.0,107.0,0.0,10.0,9.0,2.0,0.0,2.0,2.0,3.0,29.0,0.0,2.0,0.0,21.0,0.0005772838793476692,0.0,0.00030328048390086096,11.636363636363637,5.942857142857143,7.888888888888889,7.46875,0,41
2016-12-24,21,7.0,226.0,106.0,0.0,8.0,10.0,5.0,0.0,3.0,5.0,11.0,37.0,9.0,6.0,0.0,76.0,0.0004328379743182802,0.0007698229407236335,0.0003201401877032469,5.25,4.275862068965517,6.416666666666667,3.803030303030303,1,20
2016-12-24,22,4.0,409.0,142.0,0.0,2.0,15.0,2.0,1.0,1.0,3.0,5.0,46.0,0.0,5.0,1.0,36.0,0.0003606722931544399,0.001539645881447267,0.0003874532529227452,9.545454545454545,1.7894736842105263,6.382352941176471,5.476923076923077,0,17
2016-12-24,26,4.0,361.0,134.0,0.0,1.0,18.0,0.0,0.0,2.0,3.0,9.0,43.0,4.0,6.0,0.0,105.0,0.0004329004329004329,0.0,0.00047176964162356155,16.3,2.6666666666666665,6.344827586206897,6.0,1,38
2016-12-24,26,11.0,360.0,158.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,8.0,54.0,4.0,5.0,3.0,70.0,0.0003606722931544399,0.0023094688221709007,0.0005728148797088752,18.333333333333332,4.428571428571429,5.2926829268292686,5.946666666666666,0,25
2016-12-24,25,1.0,321.0,160.0,0.0,6.0,16.0,3.0,0.0,1.0,5.0,2.0,41.0,2.0,3.0,2.0,-2.0,0.0002885794675708823,0.0,0.000454913061059442,10.75,3.0,8.35483870967742,6.0144927536231885,1,37
2016-12-24,24,3.0,431.0,67.0,0.0,4.0,14.0,1.0,1.0,3.0,1.0,6.0,47.0,3.0,7.0,1.0,40.0,0.0003606983119319002,0.0,0.0003537616657120717,2.4,2.9,6.21875,3.925373134328358,0,17
2016-12-24,24,18.0,321.0,40.0,0.0,6.0,12.0,3.0,0.0,1.0,2.0,2.0,30.0,1.0,4.0,1.0,7.0,0.0007936507936507937,0.0,0.00030328048390086096,14.4,2.85,4.0,4.642857142857143,1,41
2016-12-24,23,4.0,336.0,49.0,0.0,7.0,6.0,1.0,3.0,2.0,3.0,4.0,26.0,2.0,4.0,1.0,94.0,7.213445863088797e-05,0.0015384615384615385,0.00013478678415581352,3.75,3.8275862068965516,6.625,4.345454545454546,0,3
2016-12-24,19,5.0,286.0,102.0,0.0,9.0,15.0,1.0,0.0,1.0,0.0,3.0,36.0,2.0,3.0,1.0,24.0,0.00036075036075036075,0.0,0.00038752506276221123,16.0,3.90625,7.551724137931035,6.161764705882353,1,31
2016-12-24,18,3.0,344.0,109.0,0.0,5.0,15.0,3.0,2.0,3.0,2.0,4.0,37.0,2.0,3.0,0.0,52.0,0.0005051233944292105,0.0,0.00038753159224936813,10.777777777777779,4.238095238095238,6.923076923076923,6.017241379310345,0,24
2016-12-24,21,3.0,275.0,120.0,0.0,5.0,14.0,1.0,2.0,0.0,1.0,6.0,30.0,0.0,2.0,1.0,70.0,0.0002886627697192755,0.0,0.0003201455819909685,21.6,4.291666666666667,7.5,7.277777777777778,0,25
2016-12-24,22,8.0,324.0,97.0,0.0,9.0,16.0,2.0,0.0,1.0,3.0,1.0,34.0,1.0,5.0,0.0,54.0,0.0006493975034273758,0.0,0.0003706761469899412,15.714285714285714,5.675675675675675,5.653846153846154,6.464788732394366,1,33
2016-12-24,27,5.0,112.0,66.0,0.0,6.0,5.0,2.0,2.0,4.0,3.0,8.0,28.0,4.0,8.0,1.0,177.0,0.00028855864954552014,0.0007698229407236335,0.0001853380734949706,0.0,3.413793103448276,3.9130434782608696,3.1052631578947367,1,21
2016-12-24,28,1.0,204.0,148.0,0.0,5.0,14.0,2.0,1.0,3.0,2.0,7.0,42.0,4.0,9.0,3.0,78.0,0.00043280675178532783,0.0007698229407236335,0.00047178553977320596,0.0,2.4,7.1891891891891895,4.513888888888889,0,22
2016-12-24,27,7.0,355.0,119.0,0.0,10.0,9.0,2.0,0.0,1.0,4.0,6.0,28.0,1.0,5.0,1.0,34.0,7.214486689272058e-05,0.0,0.00026958265235632085,18.1,3.2413793103448274,6.0588235294117645,6.491228070175438,0,34
2016-12-24,26,13.0,425.0,136.0,0.0,5.0,17.0,2.0,0.0,1.0,4.0,13.0,52.0,6.0,4.0,1.0,84.0,0.0005771172990910403,0.0,0.0004885773973987465,11.25,2.888888888888889,7.027027027027027,4.974683544303797,1,31
2016-12-24,23,0.0,276.0,171.0,0.0,3.0,12.0,0.0,1.0,3.0,4.0,3.0,44.0,3.0,8.0,0.0,139.0,0.0005049776367046602,0.0007698229407236335,0.0004717616929505324,3.5,2.6315789473684212,7.057142857142857,4.666666666666667,0,10
2016-12-24,22,9.0,171.0,86.0,0.0,4.0,8.0,5.0,0.0,4.0,1.0,9.0,33.0,4.0,8.0,2.0,15.0,0.0002885378345235519,0.0,0.00030328048390086096,0.0,3.9583333333333335,6.068965517241379,4.385964912280702,1,12
2016-12-25,22,0.0,300.0,116.0,0.0,9.0,11.0,2.0,1.0,3.0,2.0,2.0,47.0,2.0,3.0,2.0,19.0,0.0006493038020344852,0.0,0.0005054504405843007,3.0,4.6923076923076925,6.421052631578948,5.068493150684931,0,27
2016-12-25,21,3.0,233.0,125.0,0.0,9.0,12.0,2.0,2.0,1.0,2.0,3.0,33.0,0.0,3.0,0.0,126.0,0.00021649707728945658,0.0,0.00040440123342376196,15.833333333333334,5.7727272727272725,7.36,7.381818181818182,1,31
2016-12-25,26,2.0,341.0,118.0,0.0,3.0,9.0,2.0,1.0,2.0,2.0,5.0,43.0,0.0,7.0,2.0,153.0,0.00028851702250432774,0.0007692307692307692,0.0002863640192032342,2.888888888888889,4.5,4.617647058823529,4.315789473684211,0,10
2016-12-25,25,4.0,153.0,183.0,0.0,10.0,11.0,2.0,1.0,3.0,5.0,4.0,37.0,0.0,4.0,3.0,55.0,0.0006493038020344852,0.0,0.0004380791912384162,0.0,6.4324324324324325,7.0285714285714285,6.54054054054054,1,33
2016-12-26,21,4.0,202.0,82.0,0.0,6.0,14.0,3.0,0.0,1.0,3.0,1.0,22.0,1.0,4.0,0.0,97.0,0.0002886627697192755,0.0,0.00026960990816412504,19.0,5.466666666666667,7.9375,7.211538461538462,1,42
2016-12-26,22,9.0,337.0,139.0,0.0,7.0,16.0,0.0,1.0,2.0,1.0,8.0,50.0,4.0,4.0,2.0,77.0,0.00036075036075036075,0.001539645881447267,0.0004380127697569029,0.0,4.5,6.666666666666667,4.557142857142857,0,21
2017-01-01,23,11.0,238.0,189.0,0.0,4.0,19.0,2.0,0.0,1.0,0.0,5.0,37.0,1.0,4.0,0.0,20.0,0.00043296290951075193,0.0,0.00045493605620987716,12.833333333333334,6.454545454545454,8.466666666666667,7.88135593220339,1,38
2017-01-01,22,13.0,361.0,170.0,0.0,8.0,16.0,2.0,1.0,1.0,2.0,4.0,53.0,2.0,4.0,1.0,39.0,0.0005049776367046602,0.0023094688221709007,0.000488544474393531,10.727272727272727,5.5,6.105263157894737,6.142857142857143,0,32
2017-01-01,21,3.0,299.0,167.0,0.0,7.0,14.0,1.0,2.0,2.0,2.0,5.0,54.0,3.0,4.0,1.0,34.0,0.0005771589351417646,0.0007686395080707148,0.0005559673832468495,0.0,4.5,5.9361702127659575,4.785714285714286,0,10
2017-01-01,22,10.0,166.0,139.0,0.0,10.0,13.0,2.0,0.0,1.0,2.0,2.0,29.0,1.0,5.0,0.0,52.0,7.215007215007215e-05,0.0,0.0003032855939342881,13.0,4.026315789473684,8.0,5.537313432835821,1,27
2017-01-01,20,4.0,412.0,133.0,0.0,5.0,19.0,0.0,1.0,2.0,2.0,4.0,43.0,2.0,4.0,0.0,92.0,0.00036075036075036075,0.0,0.0004380496680931361,12.727272727272727,3.619047619047619,6.9,6.375,1,24
2017-01-01,21,4.0,282.0,150.0,0.0,9.0,17.0,2.0,0.0,3.0,1.0,4.0,41.0,1.0,5.0,0.0,0.0,0.0005050869471101812,0.0,0.000454913061059442,10.0,4.935483870967742,7.1875,6.25,0,31
2017-01-01,25,3.0,348.0,80.0,1.0,4.0,18.0,2.0,1.0,2.0,2.0,9.0,45.0,4.0,5.0,1.0,-2.0,0.00014428973378544116,0.0007698229407236335,0.0004043399150886178,14.222222222222221,4.2727272727272725,6.433333333333334,5.731343283582089,1,24
2017-01-01,26,0.0,318.0,161.0,0.0,7.0,15.0,1.0,0.0,3.0,2.0,6.0,41.0,2.0,4.0,2.0,39.0,0.0002885378345235519,0.0,0.00042120160393570777,4.6,6.066666666666666,8.176470588235293,6.619718309859155,0,20
2017-01-01,20,3.0,228.0,80.0,0.0,3.0,13.0,0.0,1.0,3.0,0.0,5.0,34.0,0.0,5.0,2.0,38.0,0.0005051233944292105,0.0,0.0004043876055198908,8.6,3.260869565217391,5.586206896551724,4.912280701754386,1,14
2017-01-01,19,8.0,168.0,208.0,0.0,8.0,12.0,2.0,0.0,0.0,4.0,1.0,35.0,0.0,3.0,1.0,41.0,0.0005051233944292105,0.0,0.0004212370890832196,0.0,4.137931034482759,8.625,6.21875,0,35
2017-01-01,19,3.0,172.0,76.0,0.0,10.0,9.0,0.0,2.0,1.0,1.0,2.0,22.0,2.0,3.0,3.0,156.0,0.0001443001443001443,0.0007692307692307692,0.0002190580503833516,6.2,4.945945945945946,7.866666666666666,5.47457627118644,0,10
2017-01-01,20,7.0,192.0,152.0,0.0,5.0,15.0,1.0,1.0,1.0,3.0,1.0,34.0,0.0,2.0,1.0,35.0,0.0004329316689515838,0.0,0.00042124418683022174,13.0,4.428571428571429,6.806451612903226,6.032258064516129,1,37
2017-01-01,25,3.0,309.0,52.0,0.0,7.0,7.0,0.0,1.0,0.0,8.0,4.0,34.0,3.0,6.0,2.0,156.0,0.00043280675178532783,0.0,0.00025271670457417233,12.8,2.4285714285714284,4.538461538461538,3.7096774193548385,0,10
2017-01-01,26,6.0,290.0,87.0,0.0,7.0,11.0,0.0,0.0,1.0,5.0,4.0,31.0,1.0,5.0,1.0,56.0,0.00028855864954552014,0.0,0.00033698399326032014,8.375,4.233333333333333,6.5,5.39344262295082,1,30
2017-01-01,23,1.0,119.0,115.0,1.0,4.0,9.0,2.0,2.0,3.0,4.0,6.0,32.0,3.0,5.0,1.0,49.0,0.00036075036075036075,0.0,0.00026958265235632085,0.0,3.2857142857142856,5.8076923076923075,3.6792452830188678,0,13
2017-01-01,22,9.0,317.0,128.0,0.0,8.0,14.0,2.0,0.0,1.0,6.0,9.0,45.0,2.0,4.0,0.0,59.0,0.0004328692013563235,0.0,0.00045488240447469504,3.3333333333333335,3.8,6.081081081081081,4.613333333333333,1,27
2017-01-01,26,11.0,229.0,114.0,0.0,12.0,13.0,2.0,1.0,1.0,3.0,7.0,44.0,4.0,4.0,4.0,75.0,0.0005772005772005772,0.0,0.0004886267902274642,10.75,7.0,5.25,5.675324675324675,0,24
2017-01-01,27,3.0,403.0,108.0,0.0,5.0,15.0,1.0,1.0,2.0,4.0,7.0,41.0,4.0,8.0,1.0,137.0,0.00021638776687824582,0.001539645881447267,0.0004043671653861706,9.818181818181818,2.4642857142857144,6.5,4.521739130434782,1,27
2017-01-01,24,3.0,307.0,119.0,0.0,6.0,12.0,0.0,3.0,1.0,3.0,5.0,36.0,3.0,4.0,0.0,132.0,0.00028851702250432774,0.001539645881447267,0.00030328048390086096,9.857142857142858,4.0,6.72,4.926470588235294,0,16
2017-01-01,25,2.0,268.0,86.0,0.0,7.0,11.0,0.0,1.0,5.0,1.0,5.0,38.0,3.0,5.0,1.0,5.0,0.0002885794675708823,0.0,0.0003369612831485662,13.2,4.48,4.533333333333333,4.761904761904762,1,16
2017-01-01,20,13.0,349.0,126.0,0.0,6.0,13.0,1.0,0.0,0.0,3.0,6.0,52.0,4.0,3.0,1.0,70.0,0.00021637216011539847,0.0030745580322828594,0.00043799063373875546,4.333333333333333,2.090909090909091,6.146341463414634,3.9054054054054053,0,17
2017-01-01,21,10.0,196.0,29.0,0.0,6.0,9.0,1.0,1.0,5.0,4.0,4.0,30.0,4.0,5.0,0.0,49.0,0.0006493975034273758,0.0,0.00026959173701326055,25.0,3.5517241379310347,3.260869565217391,4.0,1,23
2017-01-01,24,6.0,164.0,89.0,0.0,5.0,10.0,2.0,0.0,1.0,0.0,2.0,28.0,1.0,8.0,0.0,40.0,0.00043277553375649163,0.0,0.0002864363942712721,14.666666666666666,4.025,5.666666666666667,4.882352941176471,0,13
2017-01-01,25,1.0,425.0,94.0,0.0,1.0,14.0,1.0,2.0,1.0,1.0,5.0,39.0,4.0,7.0,2.0,74.0,0.0002885794675708823,0.0,0.0003706761469899412,11.454545454545455,2.533333333333333,6.708333333333333,5.2592592592592595,1,10
2017-01-01,27,2.0,250.0,140.0,0.0,5.0,8.0,5.0,1.0,1.0,9.0,3.0,27.0,0.0,5.0,1.0,42.0,0.0003606722931544399,0.0007686395080707148,0.00028644122057658935,0.0,3.575,8.956521739130435,5.208955223880597,1,24
2017-01-01,26,0.0,224.0,93.0,0.0,2.0,7.0,2.0,1.0,5.0,1.0,4.0,35.0,2.0,8.0,3.0,95.0,0.00014427932477276007,0.0,0.00033697831544540107,8.166666666666666,3.5625,4.6923076923076925,4.333333333333333,0,6
2017-01-01,26,8.0,434.0,96.0,1.0,3.0,15.0,3.0,2.0,0.0,3.0,10.0,43.0,1.0,4.0,1.0,37.0,0.0002885378345235519,0.0007692307692307692,0.00037063243370733515,8.916666666666666,3.5,5.2,5.134328358208955,0,43
2017-01-01,27,0.0,113.0,123.0,0.0,2.0,5.0,2.0,2.0,1.0,4.0,8.0,35.0,7.0,7.0,5.0,217.0,0.000144248106743599,0.0007692307692307692,0.00028644122057658935,0.0,2.3636363636363638,5.72,2.1578947368421053,1,6
2017-01-01,15,11.0,161.0,137.0,0.0,5.0,17.0,4.0,1.0,1.0,7.0,2.0,29.0,1.0,1.0,0.0,151.0,0.000577325539438551,0.0,0.00035385704175513094,15.0,3.3225806451612905,8.5,6.083333333333333,0,36
2017-01-01,16,6.0,240.0,158.0,0.0,8.0,16.0,2.0,2.0,0.0,2.0,2.0,38.0,0.0,1.0,0.0,198.0,0.00021645021645021645,0.001539645881447267,0.00037065741146342283,4.75,4.961538461538462,7.352941176470588,6.21875,1,26
2017-01-01,24,1.0,347.0,101.0,0.0,5.0,13.0,0.0,0.0,1.0,2.0,5.0,40.0,2.0,4.0,3.0,40.0,0.0002164189871591401,0.0,0.00038749894701373095,22.428571428571427,3.48,4.612903225806452,5.7846153846153845,0,25
2017-01-01,23,11.0,157.0,121.0,0.0,7.0,7.0,0.0,0.0,3.0,5.0,7.0,27.0,5.0,6.0,3.0,100.0,0.00014427932477276007,0.0015384615384615385,0.00028646052742438286,13.5,2.0,9.4,4.362068965517241,1,23
2014-09-04,19,8.0,246.0,93.0,0.0,4.0,13.0,2.0,1.0,1.0,1.0,4.0,37.0,3.0,4.0,2.0,113.0,0.0004329316689515838,0.0,0.000387538121956562,3.8333333333333335,3.8095238095238093,6.148148148148148,4.396551724137931,0,16
2014-09-04,20,6.0,237.0,113.0,0.0,13.0,8.0,4.0,0.0,2.0,0.0,1.0,29.0,1.0,2.0,1.0,60.0,0.0002886002886002886,0.0007698229407236335,0.0003201401877032469,8.142857142857142,5.594594594594595,6.380952380952381,6.03030303030303,1,36
2014-09-07,21,3.0,355.0,195.0,0.0,6.0,21.0,1.0,0.0,0.0,0.0,3.0,44.0,1.0,3.0,1.0,21.0,0.00043296290951075193,0.0,0.0005223075886238037,20.5,4.92,7.59375,8.231884057971014,1,37
2014-09-07,20,6.0,326.0,197.0,0.0,9.0,17.0,4.0,1.0,2.0,2.0,0.0,42.0,0.0,2.0,1.0,35.0,0.0005772838793476692,0.0,0.0004886103248416229,17.8,4.964285714285714,6.594594594594595,6.742857142857143,0,34
2014-09-07,23,0.0,495.0,112.0,0.0,8.0,16.0,2.0,1.0,2.0,1.0,6.0,65.0,3.0,4.0,1.0,155.0,0.0005771172990910403,0.0007692307692307692,0.0005895630495569854,14.714285714285714,4.333333333333333,4.4,4.883720930232558,1,16
2014-09-07,24,4.0,274.0,161.0,0.0,4.0,11.0,1.0,0.0,3.0,1.0,0.0,39.0,0.0,4.0,1.0,2.0,0.0002885378345235519,0.0,0.00042120870048691723,20.0,3.0384615384615383,5.65625,5.876923076923077,0,23
2014-09-07,24,6.0,211.0,60.0,0.0,7.0,8.0,0.0,1.0,4.0,2.0,2.0,23.0,1.0,5.0,0.0,44.0,0.0002885794675708823,0.0,0.00026960990816412504,16.857142857142858,5.848484848484849,3.6666666666666665,6.428571428571429,0,23
2014-09-07,23,0.0,371.0,184.0,0.0,5.0,19.0,5.0,2.0,1.0,2.0,3.0,51.0,2.0,4.0,2.0,82.0,0.00036075036075036075,0.0,0.0005728438326622075,6.285714285714286,4.777777777777778,7.261904761904762,6.188405797101449,1,20
2014-09-07,21,0.0,166.0,109.0,0.0,5.0,8.0,3.0,0.0,2.0,2.0,4.0,23.0,1.0,6.0,2.0,64.0,0.000505050505050505,0.0,0.00023589674462492417,24.0,3.484848484848485,6.111111111111111,5.642857142857143,1,16
2014-09-07,20,2.0,214.0,154.0,1.0,7.0,11.0,2.0,0.0,2.0,3.0,14.0,40.0,3.0,6.0,3.0,84.0,0.0002164189871591401,0.0,0.0004886432567230572,16.25,5.695652173913044,6.121212121212121,5.904761904761905,0,6
2014-09-07,25,3.0,357.0,82.0,0.0,1.0,11.0,3.0,3.0,2.0,1.0,5.0,39.0,4.0,5.0,0.0,67.0,7.212925562608193e-05,0.0007692307692307692,0.0003201186123700571,8.272727272727273,3.9411764705882355,4.625,4.375,1,10
2014-09-07,26,3.0,268.0,125.0,0.0,5.0,18.0,1.0,0.0,3.0,1.0,8.0,37.0,4.0,6.0,1.0,69.0,0.0005049776367046602,0.0,0.0003706761469899412,11.6,4.2631578947368425,7.428571428571429,5.4,0,26
2014-09-07,27,9.0,277.0,76.0,0.0,11.0,10.0,4.0,1.0,0.0,1.0,2.0,33.0,1.0,2.0,4.0,90.0,0.0005050869471101812,0.0,0.00030327026435058045,4.4,5.026315789473684,5.777777777777778,5.070422535211268,1,33
2014-09-07,26,4.0,593.0,110.0,1.0,7.0,12.0,1.0,0.0,2.0,1.0,6.0,60.0,4.0,6.0,2.0,101.0,0.0003606202668589975,0.0015372790161414297,0.000488486869809827,3.823529411764706,4.45,4.717948717948718,3.9375,0,20
2014-09-07,24,2.0,170.0,141.0,0.0,10.0,9.0,1.0,1.0,2.0,5.0,1.0,32.0,2.0,5.0,2.0,74.0,0.00036075036075036075,0.0,0.00038756424298592974,4.75,6.235294117647059,8.08,6.090909090909091,1,19
2014-09-07,23,0.0,168.0,76.0,0.0,2.0,7.0,2.0,0.0,0.0,2.0,3.0,34.0,2.0,9.0,1.0,82.0,0.0002164189871591401,0.0,0.0003369726378218089,7.5,1.6666666666666667,4.321428571428571,3.2244897959183674,0,14
2014-09-07,31,0.0,329.0,101.0,0.0,2.0,14.0,2.0,0.0,2.0,4.0,4.0,46.0,3.0,8.0,1.0,98.0,0.000144248106743599,0.0,0.0004043194797756027,16.166666666666668,2.56,4.5675675675675675,4.309859154929577,0,17
2014-09-07,29,1.0,494.0,124.0,0.0,7.0,14.0,3.0,1.0,5.0,8.0,4.0,50.0,5.0,6.0,2.0,52.0,0.0005770340450086555,0.0007698229407236335,0.0004548747409741058,13.461538461538462,4.53125,4.741935483870968,5.121951219512195,1,27
2014-09-07,24,3.0,317.0,62.0,0.0,9.0,11.0,3.0,0.0,1.0,4.0,5.0,34.0,3.0,7.0,0.0,131.0,0.00014427932477276007,0.0,0.0003201240059307184,18.285714285714285,6.1,4.25,6.078125,0,27
2014-09-07,25,5.0,348.0,154.0,0.0,6.0,16.0,2.0,1.0,2.0,2.0,4.0,39.0,4.0,6.0,1.0,29.0,0.0002885794675708823,0.0007698229407236335,0.00040438079191238417,19.714285714285715,4.535714285714286,10.08,7.313432835820896,1,30
2014-09-07,23,2.0,120.0,101.0,0.0,6.0,10.0,2.0,0.0,1.0,4.0,3.0,26.0,1.0,5.0,3.0,72.0,0.00021643460067816175,0.0,0.0002864460470445508,0.0,6.2,7.083333333333333,6.178571428571429,0,33
2014-09-07,22,0.0,321.0,88.0,0.0,4.0,10.0,1.0,2.0,2.0,1.0,8.0,41.0,5.0,6.0,2.0,113.0,0.0002885378345235519,0.0,0.00040438079191238417,13.666666666666666,3.272727272727273,5.555555555555555,5.0476190476190474,1,6
2014-09-07,18,3.0,372.0,124.0,0.0,8.0,14.0,4.0,3.0,0.0,1.0,4.0,40.0,3.0,2.0,1.0,119.0,0.0003608284621490943,0.0007698229407236335,0.00038752506276221123,12.777777777777779,5.521739130434782,5.666666666666667,6.063492063492063,1,17
2014-09-07,19,2.0,177.0,84.0,0.0,6.0,11.0,2.0,0.0,3.0,2.0,3.0,24.0,1.0,4.0,2.0,0.0,0.0005051233944292105,0.0,0.000269600822282508,22.0,4.133333333333334,7.105263157894737,5.851851851851852,0,27
2014-09-07,21,2.0,236.0,81.0,0.0,5.0,14.0,0.0,0.0,2.0,3.0,4.0,35.0,1.0,6.0,1.0,56.0,0.0004328379743182802,0.0007698229407236335,0.00040438079191238417,14.333333333333334,3.4242424242424243,5.333333333333333,4.911764705882353,0,20
2014-09-07,22,3.0,239.0,45.0,0.0,5.0,10.0,2.0,2.0,2.0,2.0,7.0,38.0,3.0,5.0,3.0,92.0,0.0004329316689515838,0.0,0.0003706761469899412,6.333333333333333,6.0,5.290322580645161,4.8,1,14
2014-09-07,24,10.0,307.0,124.0,0.0,8.0,13.0,3.0,0.0,1.0,1.0,3.0,37.0,1.0,5.0,1.0,24.0,0.000505050505050505,0.0,0.00037065741146342283,10.571428571428571,3.1875,6.724137931034483,5.231884057971015,1,31
2014-09-07,23,12.0,402.0,210.0,0.0,2.0,20.0,2.0,2.0,0.0,2.0,5.0,56.0,3.0,4.0,2.0,21.0,0.00028855864954552014,0.0015372790161414297,0.000589662376170901,5.25,3.857142857142857,7.288888888888889,5.828571428571428,0,24
2014-09-08,21,8.0,346.0,157.0,0.0,5.0,14.0,1.0,0.0,1.0,4.0,1.0,34.0,1.0,2.0,1.0,30.0,0.0007216048491845865,0.0,0.00037068239258635215,21.285714285714285,2.533333333333333,7.88,6.546875,1,35
2014-09-08,20,7.0,223.0,91.0,0.0,4.0,8.0,4.0,2.0,1.0,2.0,8.0,35.0,2.0,5.0,0.0,56.0,0.00021640337589266391,0.0015384615384615385,0.00030327026435058045,6.0,2.409090909090909,4.703703703703703,3.456140350877193,0,14
2014-09-08,23,3.0,406.0,107.0,1.0,4.0,14.0,4.0,0.0,0.0,1.0,4.0,40.0,2.0,5.0,2.0,66.0,0.0004329004329004329,0.0,0.0004043603524674406,18.818181818181817,4.037037037037037,3.88,6.014925373134329,1,18
2014-09-08,22,2.0,340.0,96.0,0.0,5.0,9.0,1.0,1.0,2.0,7.0,4.0,36.0,0.0,6.0,1.0,12.0,0.0004328379743182802,0.0,0.0003538093473059945,12.285714285714286,2.1666666666666665,5.241379310344827,4.833333333333333,0,17
2014-09-11,19,20.0,160.0,100.0,0.0,9.0,11.0,5.0,0.0,0.0,2.0,0.0,29.0,0.0,2.0,0.0,13.0,0.00036075036075036075,0.0007698229407236335,0.00035384511693738624,0.0,4.361111111111111,6.148148148148148,4.969230769230769,1,26
2014-09-11,18,0.0,218.0,135.0,0.0,5.0,11.0,1.0,1.0,1.0,0.0,3.0,39.0,2.0,4.0,2.0,71.0,0.0004329316689515838,0.0,0.00037065741146342283,9.0,5.5,5.375,5.280701754385965,0,6
2014-09-14,25,4.0,193.0,119.0,0.0,3.0,10.0,0.0,0.0,3.0,3.0,2.0,26.0,0.0,4.0,1.0,143.0,0.0003606722931544399,0.0,0.0002695871946082561,16.0,3.4242424242424243,5.809523809523809,5.338983050847458,1,29
2014-09-14,24,0.0,338.0,122.0,1.0,4.0,16.0,3.0,1.0,0.0,2.0,5.0,53.0,4.0,6.0,0.0,74.0,0.0003606462781304097,0.0007680491551459293,0.0005222635914887882,0.0,3.8095238095238093,5.4772727272727275,3.918918918918919,0,10
2014-09-14,25,6.0,349.0,110.0,0.0,3.0,14.0,3.0,0.0,1.0,7.0,7.0,40.0,5.0,6.0,0.0,52.0,0.0002164189871591401,0.0,0.0003706699016039898,12.428571428571429,2.5833333333333335,7.185185185185185,4.921875,1,24
2014-09-14,24,2.0,406.0,128.0,0.0,2.0,18.0,1.0,1.0,1.0,1.0,6.0,52.0,4.0,5.0,3.0,64.0,0.0004328379743182802,0.0007692307692307692,0.00045485175202156333,5.111111111111111,3.888888888888889,6.282051282051282,4.614285714285714,0,7
2014-09-14,22,0.0,325.0,88.0,0.0,6.0,11.0,2.0,3.0,2.0,0.0,9.0,46.0,2.0,6.0,0.0,183.0,0.0002164189871591401,0.0007692307692307692,0.0004043331030880941,9.875,5.105263157894737,4.228571428571429,4.753846153846154,0,10
2014-09-14,23,5.0,231.0,206.0,0.0,10.0,10.0,1.0,0.0,2.0,4.0,1.0,24.0,0.0,4.0,0.0,36.0,0.0004328692013563235,0.0,0.0002695962795713419,12.5,3.7777777777777777,12.6,6.840579710144928,1,24
2014-09-14,20,3.0,281.0,119.0,0.0,7.0,14.0,2.0,0.0,3.0,3.0,6.0,42.0,1.0,5.0,0.0,35.0,0.0005049776367046602,0.001539645881447267,0.0004043331030880941,0.0,4.066666666666666,5.828571428571428,4.5,1,26
